id,brand,carLine,class,classSimple,engId,displ,cylinders,inValves,exValves,airAspir,trans,manual,gears,drive,maxEthanol,mpgCity,mpgHwy,mpgComb,guzzler,guzzlerEx,fuelCost,amtSave,amtOver,co2City,co2Hwy,co2Comb,mfrNameFull,mfrName,mfrCode
19813,Subaru,Outback,small suv,suv,19,2.5,4,2,2,natural,scv,no,6,awd,10,24.9972,32.1989,27.7947,no,yes,1300,500,,355,275,319,Subaru,Subaru,FJX
19719,Subaru,Outback,small suv,suv,21,3.6,6,2,2,natural,scv,no,6,awd,10,19.5853,26.9053,22.3176,no,yes,1650,,1250,453,330,398,Subaru,Subaru,FJX
19494,Subaru,WRX,compact car,compact car,24,2,4,2,2,turbocharged,m,yes,6,awd,10,20.4238,27.1306,22.9802,no,no,1850,,2250,433,326,385,Subaru,Subaru,FJX
19496,Subaru,WRX,compact car,compact car,26,2.5,4,2,2,turbocharged,m,yes,6,awd,10,17.0777,23.0453,19.3302,no,no,2200,,4000,519,384,458,Subaru,Subaru,FJX
19495,Subaru,WRX,compact car,compact car,25,2,4,2,2,turbocharged,scv,no,8,awd,10,18.3436,24.0433,20.5341,no,no,2000,,3000,469,361,420,Subaru,Subaru,FJX
19904,Toyota,86,minicompact car,compact car,116,2,4,2,2,natural,sa,no,6,"2wd, rear",10,23.808,32.2893,26.9993,no,no,1550,,750,372,274,328,Toyota Motor Corporation,Toyota,TYX
19883,Toyota,86,minicompact car,compact car,115,2,4,2,2,natural,m,yes,6,"2wd, rear",10,20.8906,28.3824,23.7065,no,no,1750,,1750,424,312,373,Toyota Motor Corporation,Toyota,TYX
19837,Toyota,Camry,midsize car,midsize car,21,3.5,6,2,2,natural,sa,no,6,"2wd, front",15,21.1353,29.7637,24.3061,no,no,1550,,750,417,296,363,Toyota Motor Corporation,Toyota,TYX
20302,Toyota,Camry,midsize car,midsize car,15,2.5,4,2,2,natural,sa,no,6,"2wd, front",15,23.986,32.8186,27.2913,no,no,1350,250,,365,267,321,Toyota Motor Corporation,Toyota,TYX
20433,Toyota,Camry Hybrid LE,midsize car,midsize car,79,2.5,4,2,2,natural,cvt,no,1,"2wd, front",15,41.8313,38.1018,40.0665,no,no,900,2500,,212,232,221,Toyota Motor Corporation,Toyota,TYX
20434,Toyota,Camry Hybrid XLE/SE,midsize car,midsize car,81,2.5,4,2,2,natural,cvt,no,1,"2wd, front",15,39.7028,37.1149,38.4949,no,no,950,2250,,223,238,230,Toyota Motor Corporation,Toyota,TYX
20499,Toyota,Corolla,midsize car,midsize car,61,1.8,4,2,2,natural,m,yes,6,"2wd, front",15,27.347,35.255,30.4173,no,no,1200,1000,,321,249,289,Toyota Motor Corporation,Toyota,TYX
20504,Toyota,Corolla,midsize car,midsize car,87,1.8,4,2,2,natural,scv,no,7,"2wd, front",15,28.1732,35,31.0592,no,no,1200,1000,,314,253,286,Toyota Motor Corporation,Toyota,TYX
20492,Toyota,Corolla,midsize car,midsize car,86,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,28.4148,36.3927,31.5246,no,no,1150,1250,,311,243,281,Toyota Motor Corporation,Toyota,TYX
20493,Toyota,Corolla LE ECO,midsize car,midsize car,88,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,30,39.5547,34.0354,no,no,1100,1500,,295,224,263,Toyota Motor Corporation,Toyota,TYX
20498,Toyota,Corolla LE ECO,midsize car,midsize car,89,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,29.4867,37.5944,32.6559,no,no,1100,1500,,300,235,271,Toyota Motor Corporation,Toyota,TYX
20506,Toyota,Corolla iM,midsize car,midsize car,111,1.8,4,2,2,natural,m,yes,6,"2wd, front",15,26.7185,34.5091,29.7398,no,no,1200,1000,,331,256,297,Toyota Motor Corporation,Toyota,TYX
20507,Toyota,Corolla iM,midsize car,midsize car,110,1.8,4,2,2,natural,scv,no,7,"2wd, front",15,28.2127,35.9696,31.2448,no,no,1200,1000,,314,246,283,Toyota Motor Corporation,Toyota,TYX
20500,Toyota,Land Crusier Wagon 4WD,std suv,suv,37,5.7,8,2,2,natural,sa,no,8,4wd,15,13.0928,18.0199,14.9298,no,yes,2450,,5250,679,493,595,Toyota Motor Corporation,Toyota,TYX
20508,Toyota,Prius,midsize car,midsize car,98,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,53.646,49.7399,51.8149,no,no,700,3500,,164,179,171,Toyota Motor Corporation,Toyota,TYX
20503,Toyota,Prius Eco,midsize car,midsize car,99,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,57.8088,53.3226,55.7,no,no,650,3750,,152,166,158,Toyota Motor Corporation,Toyota,TYX
20867,Toyota,Prius v,midsize sta wagon,sta wago,91,1.8,4,2,2,natural,cvt,no,1,"2wd, front",15,42.652,38.919,40.8872,no,no,900,2500,,208,228,217,Toyota Motor Corporation,Toyota,TYX
20491,Toyota,RAV4,small suv,suv,93,2.5,4,2,2,natural,sa,no,6,"2wd, front",15,22.8912,29.4644,25.4457,no,yes,1450,,250,388,301,349,Toyota Motor Corporation,Toyota,TYX
20497,Toyota,RAV4 AWD,small suv,suv,94,2.5,4,2,2,natural,sa,no,6,awd,15,22.3233,28.3824,24.6957,no,yes,1450,,250,395,311,357,Toyota Motor Corporation,Toyota,TYX
20490,Toyota,RAV4 Hybrid AWD,small suv,suv,107,2.5,4,2,2,natural,scv,no,6,awd,15,34.0317,30.3044,32.2469,no,yes,1150,1250,,260,292,275,Toyota Motor Corporation,Toyota,TYX
20505,Toyota,RAV4 LE/XLE,small suv,suv,96,2.5,4,2,2,natural,sa,no,6,"2wd, front",15,23.4563,30.2863,26.1055,no,yes,1400,0,,376,291,338,Toyota Motor Corporation,Toyota,TYX
20502,Toyota,RAV4 Limited AWD/SE AWD,small suv,suv,95,2.5,4,2,2,natural,sa,no,6,awd,15,21.8954,28.0626,24.2984,no,yes,1550,,750,403,314,363,Toyota Motor Corporation,Toyota,TYX
20304,Toyota,Sienna,minivan,van,6,3.5,6,2,2,natural,sa,no,8,"2wd, front",15,18.9374,26.6261,21.7657,no,yes,1650,,1250,470,334,409,Toyota Motor Corporation,Toyota,TYX
20303,Toyota,Sienna AWD,minivan,van,7,3.5,6,2,2,natural,sa,no,8,awd,15,17.5986,24.431,20.1322,no,yes,1850,,2250,504,364,441,Toyota Motor Corporation,Toyota,TYX
20488,Toyota,Tacoma,small pick-up,truck,31,2.7,4,2,2,natural,sa,no,6,"2wd, rear",15,19.2717,23.188,20.8569,no,yes,1750,,1750,462,384,427,Toyota Motor Corporation,Toyota,TYX
20484,Toyota,Tacoma,small pick-up,truck,25,3.5,6,2,2,natural,sa,no,6,"2wd, rear",15,18.7066,23.518,20.6034,no,yes,1750,,1750,475,378,431,Toyota Motor Corporation,Toyota,TYX
20483,Toyota,Tacoma 4WD,small pick-up,truck,27,3.5,6,2,2,natural,sa,no,6,part-time 4wd,15,18.1616,22.6768,19.949,no,yes,1850,,2250,490,392,446,Toyota Motor Corporation,Toyota,TYX
20495,Toyota,Tacoma 4WD,small pick-up,truck,32,2.7,4,2,2,natural,m,yes,5,part-time 4wd,15,19.0003,20.6332,19.7019,no,yes,1850,,2250,466,427,448,Toyota Motor Corporation,Toyota,TYX
20485,Toyota,Tacoma 4WD,small pick-up,truck,26,3.5,6,2,2,natural,m,yes,6,part-time 4wd,15,17.0777,20.5036,18.4662,no,yes,2050,,3250,520,434,481,Toyota Motor Corporation,Toyota,TYX
20496,Toyota,Tacoma 4WD,small pick-up,truck,33,2.7,4,2,2,natural,sa,no,6,part-time 4wd,15,18.5595,22.2474,20.0556,no,yes,1850,,2250,477,397,441,Toyota Motor Corporation,Toyota,TYX
20489,Toyota,Tacoma 4WD D-CAB V6 MT OFF-ROAD,small pick-up,truck,28,3.5,6,2,2,natural,m,yes,6,part-time 4wd,15,17.0954,20.0626,18.3143,no,yes,2050,,3250,517,441,483,Toyota Motor Corporation,Toyota,TYX
20626,Toyota,Tundra,std pick-up,truck,4,4.6,8,2,2,natural,sa,no,6,"2wd, rear",15,14.8943,19.1479,16,no,yes,2300,,4500,594,463,554,Toyota Motor Corporation,Toyota,TYX
20634,Toyota,Tundra,std pick-up,truck,13,5.7,8,2,2,natural,sa,no,6,"2wd, rear",15,13.2596,17.9034,15.0118,no,yes,2450,,5250,670,497,592,Toyota Motor Corporation,Toyota,TYX
20625,Toyota,Tundra 4WD,std pick-up,truck,5,4.6,8,2,2,natural,sa,no,6,part-time 4wd,15,14.1052,18,15.8277,no,yes,2300,,4500,629,493,568,Toyota Motor Corporation,Toyota,TYX
20632,Toyota,Tundra 4WD,std pick-up,truck,14,5.7,8,2,2,natural,sa,no,6,part-time 4wd,15,13.0999,16.9208,14.5816,no,yes,2450,,5250,675,521,606,Toyota Motor Corporation,Toyota,TYX
20629,Toyota,Tundra 4WD FFV,std pick-up,truck,10,5.7,8,2,2,natural,sa,no,6,part-time 4wd,85,13.0934,17.3921,14.7319,no,yes,2450,,5250,679,511,604,Toyota Motor Corporation,Toyota,TYX
20627,Toyota,Tundra FFV,std pick-up,truck,9,5.7,8,2,2,natural,sa,no,6,"2wd, rear",85,13,18.1824,15.2843,no,yes,2450,,5250,682,488,594,Toyota Motor Corporation,Toyota,TYX
20267,Toyota,Yaris,compact car,compact car,71,1.5,4,2,2,natural,m,yes,5,"2wd, front",15,30.1752,36.2953,32.6529,no,no,1100,1500,,293,244,271,Toyota Motor Corporation,Toyota,TYX
20266,Toyota,Yaris,compact car,compact car,70,1.5,4,2,2,natural,a,no,4,"2wd, front",15,29.8859,34.6313,31.8498,no,no,1150,1250,,296,256,278,Toyota Motor Corporation,Toyota,TYX
20477,Toyota,Yaris iA,subcompact car,compact car,202,1.5,4,2,2,natural,m,yes,6,"2wd, front",10,30,39,34.365,no,no,1100,1500,,294,227,264,Toyota Motor Corporation,Toyota,TYX
20476,Toyota,Yaris iA,subcompact car,compact car,203,1.5,4,2,2,natural,sa,no,6,"2wd, front",10,32.2214,40.487,35.481,no,no,1050,1750,,274,218,249,Toyota Motor Corporation,Toyota,TYX
20777,Volkswagen,CC,compact car,compact car,43,2,4,2,2,turbocharged,ams,no,6,"2wd, front",15,21.873,31.0197,25.2194,no,no,1700,,1500,403,283,349,Volkswagen AG,Volkswagen,VGA
20645,Volkswagen,CC 4Motion,compact car,compact car,45,3.6,6,2,2,natural,sa,no,6,awd,15,16.9415,25.219,19.8774,no,no,1850,,2250,523,351,446,Volkswagen AG,Volkswagen,VGA
20666,Volkswagen,GTI,compact car,compact car,28,2,4,2,2,turbocharged,m,yes,6,"2wd, front",15,24.2221,33.5837,27.6963,no,no,1300,500,,364,263,319,Volkswagen AG,Volkswagen,VGA
20704,Volkswagen,GTI,compact car,compact car,27,2,4,2,2,turbocharged,ams,no,6,"2wd, front",15,24.2669,32.3249,27.333,no,no,1350,250,,366,274,325,Volkswagen AG,Volkswagen,VGA
20667,Volkswagen,Golf,compact car,compact car,39,1.8,4,2,2,turbocharged,sa,no,6,"2wd, front",15,25.1342,35.0586,28.8034,no,no,1250,750,,354,254,309,Volkswagen AG,Volkswagen,VGA
20693,Volkswagen,Golf,compact car,compact car,40,1.8,4,2,2,turbocharged,m,yes,5,"2wd, front",15,25.2036,35.909,29.1087,no,no,1250,750,,352,247,305,Volkswagen AG,Volkswagen,VGA
20527,Volkswagen,Golf R,compact car,compact car,23,2,4,2,2,turbocharged,m,yes,6,awd,15,21.6528,30.5249,24.911,no,no,1700,,1500,406,289,354,Volkswagen AG,Volkswagen,VGA
20526,Volkswagen,Golf R,compact car,compact car,22,2,4,2,2,turbocharged,ams,no,6,awd,15,22.6857,29.6622,25.3709,no,no,1700,,1500,388,298,347,Volkswagen AG,Volkswagen,VGA
20670,Volkswagen,Golf SportWagen,small sta wagon,sta wago,42,1.8,4,2,2,turbocharged,m,yes,5,"2wd, front",15,24.5777,34.6925,28.2893,no,no,1300,500,,360,255,313,Volkswagen AG,Volkswagen,VGA
20669,Volkswagen,Golf SportWagen,small sta wagon,sta wago,41,1.8,4,2,2,turbocharged,sa,no,6,"2wd, front",15,25.2729,34.0189,28.5793,no,no,1250,750,,350,260,309,Volkswagen AG,Volkswagen,VGA
20609,Volkswagen,Jetta,compact car,compact car,33,1.4,4,2,2,turbocharged,m,yes,5,"2wd, front",15,28.4148,40.0257,32.681,no,no,1100,1500,,311,221,271,Volkswagen AG,Volkswagen,VGA
20557,Volkswagen,Jetta,compact car,compact car,32,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",15,27.7395,38.0722,31.5986,no,no,1150,1250,,322,234,282,Volkswagen AG,Volkswagen,VGA
20190,Volkswagen,Jetta,compact car,compact car,31,1.8,4,2,2,turbocharged,sa,no,6,"2wd, front",15,25.0648,34.7536,28.6604,no,no,1250,750,,355,257,311,Volkswagen AG,Volkswagen,VGA
20189,Volkswagen,Jetta,compact car,compact car,30,2,4,2,2,turbocharged,m,yes,6,"2wd, front",15,23.0413,32.6138,26.5477,no,no,1350,250,,384,274,335,Volkswagen AG,Volkswagen,VGA
20188,Volkswagen,Jetta,compact car,compact car,29,2,4,2,2,turbocharged,ams,no,6,"2wd, front",15,23.8782,32.5998,27.1463,no,no,1350,250,,370,272,326,Volkswagen AG,Volkswagen,VGA
20307,Volkswagen,Passat,midsize car,midsize car,47,1.8,4,2,2,turbocharged,sa,no,6,"2wd, front",15,23.3153,33.5885,27.0364,no,no,1350,250,,382,265,329,Volkswagen AG,Volkswagen,VGA
20308,Volkswagen,Passat,midsize car,midsize car,15,3.6,6,2,2,natural,ams,no,6,"2wd, front",15,19.7174,27.8048,22.6868,no,no,1600,,1000,449,319,390,Volkswagen AG,Volkswagen,VGA
20229,Volkswagen,Tiguan,small suv,suv,21,2,4,2,2,turbocharged,sa,no,6,"2wd, front",15,20.0697,24.4384,21.8254,no,yes,1900,,2500,449,366,412,Volkswagen AG,Volkswagen,VGA
20380,Volkswagen,Tiguan 4Motion,small suv,suv,20,2,4,2,2,turbocharged,sa,no,6,awd,15,19.5557,23.5986,21.1893,no,yes,2000,,3000,460,374,421,Volkswagen AG,Volkswagen,VGA
20376,Volkswagen,Touareg,std suv,suv,46,3.6,6,2,2,natural,sa,no,8,awd,15,17.0777,22.6469,19.2027,no,yes,1950,,2750,519,392,462,Volkswagen AG,Volkswagen,VGA
19979,Volvo,S60 AWD,compact car,compact car,107,2,4,2,2,turbocharged,sa,no,8,awd,10,22.6061,31.2565,25.822,no,no,1400,0,,391,283,343,AB Volvo,Volvo,VVX
20023,Volvo,S60 AWD,compact car,compact car,101,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,22.2876,31.5415,25.6777,no,no,1600,,1000,397,281,345,AB Volvo,Volvo,VVX
19998,Volvo,S60 CC AWD,compact car,compact car,116,2,4,2,2,turbocharged,sa,no,8,awd,10,21.824,30.3494,24.9819,no,no,1450,,250,405,291,354,AB Volvo,Volvo,VVX
19983,Volvo,S60 FWD,compact car,compact car,87,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,25.3422,36.3927,29.353,no,no,1250,750,,350,243,302,AB Volvo,Volvo,VVX
19980,Volvo,S60 Inscription AWD,compact car,compact car,106,2,4,2,2,turbocharged,sa,no,8,awd,10,22.6061,31.2565,25.822,no,no,1400,0,,391,283,343,AB Volvo,Volvo,VVX
19984,Volvo,S60 Inscription FWD,compact car,compact car,32,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,25.3422,36.3927,29.353,no,no,1250,750,,350,243,302,AB Volvo,Volvo,VVX
20787,Volvo,S60 Polestar AWD,compact car,compact car,111,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,20.0221,27.4208,22.7891,no,no,1850,,2250,441,322,388,AB Volvo,Volvo,VVX
19997,Volvo,S90 AWD,midsize car,midsize car,108,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,21.7524,30.7898,25.0628,no,no,1700,,1500,406,287,353,AB Volvo,Volvo,VVX
19999,Volvo,S90 FWD,midsize car,midsize car,103,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,23.3153,33.5269,27.0185,no,no,1550,,750,380,264,328,AB Volvo,Volvo,VVX
19985,Volvo,V60 AWD,small sta wagon,sta wago,113,2,4,2,2,turbocharged,sa,no,8,awd,10,22.6061,31.2565,25.822,no,no,1400,0,,391,283,343,AB Volvo,Volvo,VVX
19988,Volvo,V60 AWD,small sta wagon,sta wago,102,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,22.2876,31.5415,25.6777,no,no,1600,,1000,397,281,345,AB Volvo,Volvo,VVX
20000,Volvo,V60 CC AWD,small sta wagon,sta wago,105,2,4,2,2,turbocharged,sa,no,8,awd,10,21.824,30.3494,24.9819,no,no,1450,,250,405,291,354,AB Volvo,Volvo,VVX
19982,Volvo,V60 FWD,small sta wagon,sta wago,88,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,25.3422,36.3927,29.353,no,no,1250,750,,350,243,302,AB Volvo,Volvo,VVX
20786,Volvo,V60 Polestar AWD,small sta wagon,sta wago,112,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,20.0221,27.4208,22.7891,no,no,1850,,2250,441,322,388,AB Volvo,Volvo,VVX
19989,Volvo,XC60 AWD,small suv,suv,114,2,4,2,2,turbocharged,sa,no,8,awd,10,20.0221,28.6378,23.1572,no,yes,1600,,1000,444,311,384,AB Volvo,Volvo,VVX
19990,Volvo,XC60 AWD,small suv,suv,99,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,19.9095,26.6071,22.4528,no,yes,1900,,2500,445,332,395,AB Volvo,Volvo,VVX
19981,Volvo,XC60 FWD,small suv,suv,90,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,22.6786,30.3494,25.589,no,yes,1400,0,,393,294,348,AB Volvo,Volvo,VVX
19920,Volvo,XC90 AWD,std suv,suv,53,2,4,2,2,turbocharged,sa,no,8,awd,10,21.7,24.7,22.9546,no,yes,1850,,2250,408,355,384,AB Volvo,Volvo,VVX
19919,Volvo,XC90 AWD,std suv,suv,52,2,4,2,2,turbo/supercharged,sa,no,8,awd,10,20.4122,24.5622,22.0919,no,yes,1900,,2500,432,359,399,AB Volvo,Volvo,VVX
20221,Volvo,XC90 FWD,std suv,suv,50,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,22.1,25.8,23.6246,no,yes,1750,,1750,401,338,373,AB Volvo,Volvo,VVX
